img_path,seq
data/NER_data/twitter2015_images/46142.jpg,a close up of an airplane in the air
data/NER_data/twitter2015_images/46143.jpg,a close up of two hot dogs on a plate
data/NER_data/twitter2015_images/46151.jpg,a man on a skateboard in front of a crowd
data/NER_data/twitter2015_images/461811.jpg,a pair of shoes sitting on top of a purse
data/NER_data/twitter2015_images/461979.jpg,a close up of a street sign with a sky background
data/NER_data/twitter2015_images/46201.jpg,a white and blue airplane is on a runway
data/NER_data/twitter2015_images/46211.jpg,a coffee cup sitting on top of a table
data/NER_data/twitter2015_images/46234.jpg,a woman standing on a sidewalk with a skateboard
data/NER_data/twitter2015_images/462450.jpg,a person laying on top of a grass covered field
data/NER_data/twitter2015_images/46246.jpg,a close up of a sign that reads <unk>
data/NER_data/twitter2015_images/462549.jpg,a man and woman standing next to each other
data/NER_data/twitter2015_images/46273.jpg,a view of a mountain range from a plane
data/NER_data/twitter2015_images/46284.jpg,a person wearing a hat and a tie
data/NER_data/twitter2015_images/46287.jpg,a man is holding a tennis racket in his hands
data/NER_data/twitter2015_images/46290.jpg,a close up of a person in the dark
data/NER_data/twitter2015_images/46293.jpg,a bed in a room with a blanket
data/NER_data/twitter2015_images/463038.jpg,a close up of a bench on a sidewalk
data/NER_data/twitter2015_images/463118.jpg,a man standing next to a clock on a building
data/NER_data/twitter2015_images/463239.jpg,a man standing in front of a pile of luggage
data/NER_data/twitter2015_images/463519.jpg,a person on a surfboard in the water
data/NER_data/twitter2015_images/463708.jpg,a book with a book on it sitting on a table
data/NER_data/twitter2015_images/46374.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/463776.jpg,a man in a black shirt and a black tie
data/NER_data/twitter2015_images/463873.jpg,a close up of a person holding a sign
data/NER_data/twitter2015_images/463904.jpg,a man standing in front of a building
data/NER_data/twitter2015_images/463916.jpg,a woman in a blue shirt and a black shirt
data/NER_data/twitter2015_images/463983.jpg,a man in a black jacket and a black tie
data/NER_data/twitter2015_images/463995.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/464019.jpg,a tree in a field next to a tree
data/NER_data/twitter2015_images/464150.jpg,a woman holding a tennis racket in her hand
data/NER_data/twitter2015_images/464231.jpg,a group of people standing in front of a building
data/NER_data/twitter2015_images/464273.jpg,a close up of a person with a hair brush
data/NER_data/twitter2015_images/46428.jpg,a close up of a pair of scissors
data/NER_data/twitter2015_images/464366.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/464371.jpg,a woman holding a pair of scissors in her hands
data/NER_data/twitter2015_images/464397.jpg,a bike parked in front of a store
data/NER_data/twitter2015_images/464499.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/46454.jpg,a man in a tie is standing next to a woman
data/NER_data/twitter2015_images/464547.jpg,a woman in a dress is holding a cell phone
data/NER_data/twitter2015_images/464574.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/464585.jpg,a person on a boat in the water
data/NER_data/twitter2015_images/464674.jpg,a large building with a clock on the front of it
data/NER_data/twitter2015_images/464675.jpg,a large building with a clock on the front
data/NER_data/twitter2015_images/46481.jpg,a close up of a person wearing a suit and tie
data/NER_data/twitter2015_images/464838.jpg,a large building with a large window
data/NER_data/twitter2015_images/464966.jpg,a black and white photo of a man holding a banana
data/NER_data/twitter2015_images/465045.jpg,a bunch of birds that are flying in the air
data/NER_data/twitter2015_images/46517.jpg,a group of boats floating on top of a body of water
data/NER_data/twitter2015_images/465252.jpg,a brick building with a sign on it
data/NER_data/twitter2015_images/465305.jpg,a person sitting on a bench in front of a building
data/NER_data/twitter2015_images/46536.jpg,a blurry image of a man on a skateboard
data/NER_data/twitter2015_images/465687.jpg,a man and woman standing next to each other
data/NER_data/twitter2015_images/466853.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/466978.jpg,a large building with a clock tower in the background
data/NER_data/twitter2015_images/468236.jpg,a man sitting on a bench in a park
data/NER_data/twitter2015_images/468386.jpg,a man standing next to a woman on a dirt field
data/NER_data/twitter2015_images/468676.jpg,a group of people sitting on top of a dirt field
data/NER_data/twitter2015_images/468856.jpg,a close up of a person holding a doughnut
data/NER_data/twitter2015_images/469191.jpg,a group of people standing around a barrel
data/NER_data/twitter2015_images/469236.jpg,a couple of people standing next to a pile of luggage
data/NER_data/twitter2015_images/469649.jpg,a picture of a sign with a bird on it
data/NER_data/twitter2015_images/469802.jpg,a book is sitting on a table next to a glass of wine
data/NER_data/twitter2015_images/470112.jpg,a close up of a cat in a window
data/NER_data/twitter2015_images/470248.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/470307.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/470366.jpg,a man standing in a kitchen preparing food
data/NER_data/twitter2015_images/470732.jpg,a couple of men standing next to each other
data/NER_data/twitter2015_images/471147.jpg,a group of men playing soccer on a field
data/NER_data/twitter2015_images/471150.jpg,a woman is holding a skateboard in her hands
data/NER_data/twitter2015_images/471212.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/471582.jpg,a close up of a street sign with a sky background
data/NER_data/twitter2015_images/471853.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/472.jpg,a traffic light sitting on the side of a road
data/NER_data/twitter2015_images/473060.jpg,a close up of a tie on a tie
data/NER_data/twitter2015_images/473629.jpg,a man is sitting on a couch with a laptop
data/NER_data/twitter2015_images/474314.jpg,a picture of a poster of a <unk> on a wall
data/NER_data/twitter2015_images/474326.jpg,a poster of a woman in a picture
data/NER_data/twitter2015_images/474629.jpg,there is a sign that says <unk> <unk> <unk>
data/NER_data/twitter2015_images/474742.jpg,a man and a woman pose for a picture
data/NER_data/twitter2015_images/474833.jpg,a woman in a red hat holding a baseball bat
data/NER_data/twitter2015_images/474860.jpg,a close up of a person holding a sign
data/NER_data/twitter2015_images/474866.jpg,a couple of men standing next to each other
data/NER_data/twitter2015_images/474927.jpg,a bathroom with a sink and a mirror
data/NER_data/twitter2015_images/475049.jpg,a picture of a building with a clock on it
data/NER_data/twitter2015_images/475449.jpg,a black and white photo of a boat in the water
data/NER_data/twitter2015_images/475893.jpg,a man in a hat is sitting on a boat
data/NER_data/twitter2015_images/475905.jpg,a close up of a sign on a building
data/NER_data/twitter2015_images/475918.jpg,a man and woman pose for a picture
data/NER_data/twitter2015_images/476042.jpg,a group of three people standing next to each other
data/NER_data/twitter2015_images/476110.jpg,a man wearing a blue shirt and a black tie
data/NER_data/twitter2015_images/476287.jpg,a couple of men standing next to each other
data/NER_data/twitter2015_images/476440.jpg,a picture of a cat on a couch
data/NER_data/twitter2015_images/476466.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/476938.jpg,a large building with a clock on the side of it
data/NER_data/twitter2015_images/477005.jpg,a black and white photo of a body of water
data/NER_data/twitter2015_images/477193.jpg,a man is standing in front of an old building
data/NER_data/twitter2015_images/477288.jpg,a sign that is on a tree branch
data/NER_data/twitter2015_images/477410.jpg,a blue sign that says <unk> <unk>
data/NER_data/twitter2015_images/477420.jpg,there is a sign that says <unk> <unk>
data/NER_data/twitter2015_images/477511.jpg,a sign that is on the side of a road
data/NER_data/twitter2015_images/477707.jpg,a poster of a woman with a kite
data/NER_data/twitter2015_images/477884.jpg,a truck that is parked on the side of the street
data/NER_data/twitter2015_images/477889.jpg,a picture of a street sign on the grass
data/NER_data/twitter2015_images/477992.jpg,a very tall building with a clock on it
data/NER_data/twitter2015_images/478015.jpg,a picture of a bunch of flowers and a sign
data/NER_data/twitter2015_images/478064.jpg,a close up of a street sign with a sky background
data/NER_data/twitter2015_images/478066.jpg,a sign that is in the middle of a tree
data/NER_data/twitter2015_images/478162.jpg,a close up of a street sign with a sky background
data/NER_data/twitter2015_images/478169.jpg,a sign that is on the side of a road
data/NER_data/twitter2015_images/478177.jpg,a green wall with a green street sign on it
data/NER_data/twitter2015_images/478187.jpg,a close up of a street sign on a pole
data/NER_data/twitter2015_images/478232.jpg,a sign that says <unk> <unk> <unk>
data/NER_data/twitter2015_images/478240.jpg,a sign that says <unk> <unk> <unk>
data/NER_data/twitter2015_images/478243.jpg,a poster of a book with a bird on it
data/NER_data/twitter2015_images/478273.jpg,a picture of a person on a skateboard
data/NER_data/twitter2015_images/478434.jpg,a poster of a <unk> with a bird on it
data/NER_data/twitter2015_images/478469.jpg,there is a sign that says <unk> <unk>
data/NER_data/twitter2015_images/478477.jpg,a poster of a <unk> with a bird on it
data/NER_data/twitter2015_images/478494.jpg,a couple of trees that are in the woods
data/NER_data/twitter2015_images/478501.jpg,there is a sign that says <unk> <unk>
data/NER_data/twitter2015_images/478533.jpg,a wooden table with a bowl of food on it
data/NER_data/twitter2015_images/478547.jpg,a pink flower is in a pink field
data/NER_data/twitter2015_images/478628.jpg,a group of people on a field with a baseball bat
data/NER_data/twitter2015_images/478688.jpg,there is a sign that says <unk> <unk>
data/NER_data/twitter2015_images/478689.jpg,a poster of the <unk> of a <unk>
data/NER_data/twitter2015_images/478697.jpg,a clock on the side of a building
data/NER_data/twitter2015_images/478716.jpg,a close up of a baseball player holding a baseball bat
data/NER_data/twitter2015_images/478894.jpg,a black cat is sitting on a blanket
data/NER_data/twitter2015_images/478919.jpg,a poster of a <unk> with a bird on it
data/NER_data/twitter2015_images/478945.jpg,a poster of the <unk> of a <unk>
data/NER_data/twitter2015_images/478957.jpg,there is a sign that says <unk>
data/NER_data/twitter2015_images/478967.jpg,the snow is covered in snow on the ground
data/NER_data/twitter2015_images/479109.jpg,a close up of a clock on a wall
data/NER_data/twitter2015_images/479236.jpg,a couple of men standing on top of a lush green field
data/NER_data/twitter2015_images/479320.jpg,a poster of a book with a picture of a man
data/NER_data/twitter2015_images/479368.jpg,a man is standing in a room with a bed
data/NER_data/twitter2015_images/479513.jpg,a poster of a <unk> with a picture of a bird
